idn,title,ort-idn,ort-name
1236154533,Konvolut Neujahrswünsche für Holbein Verlag,040046176,Basel
1236154568,Entwurfszeichnung und vergrößerte Reproduktion von Briefbogen für J. J. Brodbeck Vice-Director,040046176,Basel
1236155203,Entwurfszeichnungen und Probedrucke von Briefbögen für Gesellschaft für chemische Industrie (Ciba),040046176,Basel
1236155289,Blattsammlung von Gebrauchsgrafik und Notizen für Typografische vormgeving,040046176,Basel
1236155386,Entwürfe und Probedrucke für Umschläge von Broschüren für die Ciba,040046176,Basel
1236155459,Entwürfe und Probedrucke für die Beilage zum Artikel Von schlechter und guter Typographie,040046176,Basel
1236155513,Entwurfszeichnungen und Probedrucke von Akzidenzen und Buchgestaltungsarbeiten für Erziehungsdepartement des Kantons Basel-Stadt,040046176,Basel
1236155599,Blattsammlung von Gebrauchsgrafik und Entwurfszeichnungen für Illustrationen für Typografisk gestaltning,040046176,Basel
1236155661,Entwürfe und Korrekturfahnen für CIBA Drucksachen und CIBA Rundschau,040046176,Basel
1236155696,Probedrucke für CIBA Drucksachen und CIBA Rundschau,040046176,Basel
1236155785,Verschiedene Entwürfe und Probedrucke für CIBA Rundschau,040046176,Basel
123615584X,Entwurfszeichnungen und Reproduktionen für eine Schreibschrift,040046176,Basel
1236155890,Verschiedene Entwürfe und Probedrucke für CIBA Drucksachen und CIBA Rundschau,040046176,Basel
1236155939,Vielleicht-Seiten [mit Beispielen von Gebrauchsgrafik für Typographische Gestaltung],040046176,Basel
1236156048,Entwürfe und Reprographie von Urkunden und Gedenkblättern für verschiedene Personen,040046176,Basel
1236156145,Blattsammlung eigener Gebrauchsgrafik für Illustrationen für Typographische Gestaltung,040046176,Basel
1236156218,Probedrucke und Korrekturfahnen von Handzetteln für die Ciba,040046176,Basel
1236156323,Konvolut Briefbögen und Briefumschläge für verschiedene Auftraggeber,040046176,Basel
1236156420,Entwurfszeichnungen von Titeln für Benno Schwabe & Co,040046176,Basel
1236156501,Entwurfszeichnungen von Titelblättern für Benno Schwabe & Co und Entwurfszeichnung für Plakat Kunstmuseum Bern,040046176,Basel
1236156595,Probedrucke von Schutzumschlägen für Benno Schwabe & Co,040046176,Basel
1236156676,Entwurf für Bestellschein zu Typografische Entwurfstechnik und Probedruck zu Schutzumschlag für Typographische Gestaltung,040046176,Basel
1236156730,Konvolut Probedrucke und Entwürfe von Schriftzügen,040046176,Basel
1236156846,Konvolut Entwürfe für Firmenzeichen und Verlegermarken,040046176,Basel
1236156889,Gebrauchsgrafiken auf Pappe montiert,040046176,Basel
1236156935,"Skizzen, Klischeevorlagen und Probedrucke Gotischer Schriften",040046176,Basel
1236157036,Konvolut Probedrucke und Satzvorlage für Exlibris,040046176,Basel
1236157095,Probedrucke für Vordruck einer Speisekarte für Restaurant Heuwage,040046176,Basel
1236157184,Blattsammlung eigener Notizen und Gebrauchsgrafik für Illustrationen für Typographische Gestaltung,041277937,München
1236157184,Blattsammlung eigener Notizen und Gebrauchsgrafik für Illustrationen für Typographische Gestaltung,040046176,Basel
1236157222,Arbeitsmaterial und Entwürfe für Typografische Entwurfstechnik,041277937,München
1236157249,Entwurfszeichnungen von Schriften mit Mediävalcharakter und Antiquacharakter und Brief an Jan Tschichold vom 30.07.1931,041277937,München
1236157249,Entwurfszeichnungen von Schriften mit Mediävalcharakter und Antiquacharakter und Brief an Jan Tschichold vom 30.07.1931,040181189,Frankfurt am Main
1236157338,Fahnen und Klischeeabzüge für Schriftschreiben für Setzer,041277937,München
1236157400,Sammlung von Briefumschlägen und Briefköpfen der Buchgemeinschaft Der Bücherkreis,040057283,Berlin
1236157400,Sammlung von Briefumschlägen und Briefköpfen der Buchgemeinschaft Der Bücherkreis,041277937,München
1236157540,Entwürfe und Korrekturfahnen von Titelblättern und Einbänden für verschiedene Verlage,040046176,Basel
1236157540,Entwürfe und Korrekturfahnen von Titelblättern und Einbänden für verschiedene Verlage,041277937,München
1236157729,Mappe mit Probedrucken und Entwürfen für Schriftschreiben für Setzer,041277937,München
1236157869,Probedrucke für Werbeprospekt Ankündigung der Buchreihe Fototek mit Bestellschein,041277937,München
1236158105,Reproduktionen und Klebeentwürfe der Transito,041277937,München
1236158245,Entwurfszeichnungen verschiedener Schrifttypen,041277937,München
1236158369,Montiertes Corporate Design für die Süddeutsche Holzwirtschaftsbank AG,041277937,München
1236158423,Corporate Design für die Süddeutsche Holzwirtschaftsbank AG,041277937,München
1236158482,Konvolut von Typographischen Skizzen und Notizen zur Typographie,041277937,München
1236158482,Konvolut von Typographischen Skizzen und Notizen zur Typographie,040046176,Basel
1236158547,"Konvolut Akzidenzen, Schülerarbeiten und Probedrucke Münchner Zeit",041277937,München
1236158598,Konvolut Probedrucke und Entwürfe für Exlibris und Firmenzeichen,040352064,Leipzig
1236158717,Konvolut Exlibris,040352064,Leipzig
1236158768,Klischee und Klischeeabzüge von Schriftübung mit einem Zitat von Romain Rolland,,
1236158830,Konvolut Entwurfsskizzen für Vignetten und Buchschmuck,040352064,Leipzig
1236159020,Konvolut Fotoabzüge von Buchseiten mit Kalligraphien von Jan Tschichold,040352064,Leipzig
1236159144,Entwurfszeichnungen und Radierung von Neujahrswunsch Ein gut und selig Neu Jahr wünscht Johannes Tzschichhold,040352064,Leipzig
1236159268,Konvolut Skizzen für Bucheinbände,040352064,Leipzig
1236159268,Konvolut Skizzen für Bucheinbände,041277937,München
1236159268,Konvolut Skizzen für Bucheinbände,040046176,Basel
1236159322,Kalligrafische Abschriften von Lyrik verschiedener Verfasser,040352064,Leipzig
1236159381,"Fotoabzüge von Konvolut Kalligrafische Übungen, Schriftübungen",040352064,Leipzig
1236159497,"Konvolut Kalligrafische Übungen, Schriftübungen",040352064,Leipzig
1236170598,Druckbögen für den Abbildungsteil von Leben und Werk des Typographen Jan Tschichold,040129950,Dresden
123617061X,Druckfahnen für den Abbildungsteil von Leben und Werk des Typographen Jan Tschichold,040129950,Dresden
1236170628,Druckfahnen für den Abbildungsteil von Leben und Werk des Typographen Jan Tschichold,040129950,Dresden
1236170644,Entwurf von Rückenschild für Die Übermacht,,
1236170660,Entwurfsskizzen Guy de Maupassant und Firmenzeichen,040046176,Basel
1236170679,Probedruck von Firmenzeichen ZBH,040057283,Berlin
1236170695,Probedrucke von Firmenzeichen ZBH,040057283,Berlin
1236170709,Probedruck für Rückenschild und Titelschild von Chinesische Märchen,,
1236170725,Schriftkunst,040129950,Dresden
1236170733,"Ein wahrer Erstdruck eines mehrfarbigen Holztafeldruckes aus der Bildersammlung der Zehnbambushalle, Nanking 1627",040582825,Stuttgart
1236170741,Korrekturfahne von Briefbogen für Graphia Hans Gundlach GmbH Bielefeld,040046176,Basel
123617075X,Lieferschein der Druckklischees für die Illustrationen von Der chinesische Stempel in Briefumschlag,040046176,Basel
1236170784,"Neujahrswunsch Bucherer, Kurrus & Co. Papiere en gros, Basel, bringen Ihnen ihre besten Glückwünsche zum neuen Jahre dar",040046176,Basel
1236170806,Klebeentwürfe von Illustrationen für Der chinesische Stempel,968526721,Berzona
1236170814,Probedrucke von Reproduktionen gestalterischer Arbeiten als Illustrationen,,
1236170822,Schriftbildträger für den Lichtsatz mit Titelseite von konstruktivisten,,
1236170830,Verkleinerte Reproduktionen von Ausstellungsplakat konstruktivisten,968526721,Berzona
1236170857,Korrigierte Satzvorlage für Illustration mit Abbildung von Ausstellungsplakat und Ausstellungskatalog konstruktivisten,968526721,Berzona
1236170873,Entwurf für den Neujahrswunsch 1973,968526721,Berzona
1236170903,Druckklischees für die Illustrationen von Der chinesische Stempel,040046176,Basel
123617092X,Briefumschlag mit Druckklischees für die Illustrationen von Der chinesische Stempel in Briefumschlag,040046176,Basel
1236170946,Adressetikett mit Firmenzeichen für Georg-Rentsch-Söhne,040435067,Olten
1236170954,Entwurfsskizzen von Titelblatt und Verlegermarke für Leben und Werk des Typographen Jan Tschichold,968526721,Berzona
1236170970,Druckbögen für Illustrationen von Chinese Colour Prints from the Ten Bamboo Studio,040743357,London
1236170997,Corporate Design für Graphia Hans Gundlach GmbH Bielefeld,040065103,Bielefeld
1236171012,Papierproben und Entwurfszeichnungen für Der chinesische Stempel,968526721,Berzona
1236171020,Blindband für Der chinesische Stempel,968526721,Berzona
1236171047,Korrigierter Probedruck von Der chinesische Stempel,968526721,Berzona
1236171063,Der chinesische Stempel [Manuskript],968526721,Berzona
123617108X,Entwurf für die Illustration von Schutzumschlag Drittel der Menschheit,968526721,Berzona
1236171098,Probedrucke für Das Alphabet des Damianus Moyllus,040046176,Basel
123617111X,"Probedruck einer Illustration des Moyllus-Alphabets für Typographische Monatsblätter, Nr. 4, 1972",968526721,Berzona
1236171128,"Probedruck einer Illustration des Moyllus-Alphabets für Typographische Monatsblätter, Nr. 4, 1972",968526721,Berzona
1236171144,"Klebeentwurf einer Illustration des Moyllus-Alphabets für Typographische Monatsblätter, Nr. 4, 1972",968526721,Berzona
1236171179,"Klischeevorlage einer Illustration des Moyllus-Alphabets für Typographische Monatsblätter, Nr. 4, 1972",968526721,Berzona
1236171187,Zwei montierte Bögen mit Illustrationen aus Das Alphabet des Damianus Moyllus,968526721,Berzona
1236171209,Farbige Probedrucke für Illustrationen von Das Alphabet des Damianus Moyllus,040046176,Basel
1236171241,"Broschur mit montierten Probedrucken, Skizzen und Satzanweisungen für Das Alphabet des Damianus Moyllus (Beilage Der Druckspiegel)",968526721,Berzona
1236171268,Korrigierter Klebeentwurf für den Zeitschriftenaufsatz Das Alphabet des Damianus Moyllus (Beilage Der Druckspiegel),968526721,Berzona
1236171284,Zwei montierte Bögen mit Text und Illustrationen aus Das Alphabet des Damianus Moyllus,968526721,Berzona
1236171322,Probedrucke für Illustrationen von Das Alphabet des Damianus Moyllus,040046176,Basel
1236171357,Handkolorierte Probedrucke für Illustrationen von Das Alphabet des Damianus Moyllus,968526721,Berzona
1236171373,"Probedrucke für Illustrationen von Das Alphabet des Damianus Moyllus, teilweise korrigiert",040046176,Basel
1236171381,Druckklischees für die Buchstaben-Illustrationen von Das Alphabet des Damianus Moyllus,040046176,Basel
1236171446,"Entwurf mit konstruierter Illustration ""M"" für den Umschlag von Das Alphabet des Damianus Moyllus",968526721,Berzona
1236171462,Broschur mit montierten Probedrucken für Das Alphabet des Damianus Moyllus,968526721,Berzona
1236171470,"Broschur mit konstruierter Illustration ""A"" für den Umschlag von Das Alphabet des Damianus Moyllus",968526721,Berzona
1236171497,Notizen auf Ausschnitten aus dem Alfabeto für die Gestaltung von Das Alphabet des Damianus Moyllus,968526721,Berzona
1236171527,Broschur für Das Alphabet des Damianus Moyllus,040046176,Basel
1236171578,Korrigierter Probedruck von Das Alphabet des Damianus Moyllus,968526721,Berzona
1236171586,Mit den besten Glückwünschen zum neuen Jahre,040046176,Basel
1236171594,Mappe Jan Tschichold - Zehnbambushalle II. Bd. mit Vorarbeiten für Die Bildersammlung der Zehnbambushalle,968526721,Berzona
1236171624,Arbeitstransparent und Klischeevorlage für eine Illustration mit Fotogramm Pelikan Tinte,968526721,Berzona
1236171640,Negativ und Abzug von Selbstportrait El Lissitzky,968526721,Berzona
1236171659,"Notiz, Reproduktion und Probedruck für Fotogramm Pelikan Tinte",968526721,Berzona
1236171675,Werke und Aufsätze über El Lissitzky (1890-1941),968526721,Berzona
1236171691,Probedruck für den Schuber von Die Bildersammlung der Zehnbambushalle und Faksimilie und Nachdrucke eines chinesischen Druckes,04015310X,Erlenbach
1236171721,Entwurf für den Schuber von Die Bildersammlung der Zehnbambushalle,968526721,Berzona
1236171748,Vorlage für ein Vierfarbenklischee für Die Bildersammlung der Zehnbambushalle,968526721,Berzona
1236171772,Probedruck für den Textteil von Die Bildersammlung der Zehnbambushalle,04015310X,Erlenbach
1236171780,Entwürfe von Titelschildern für In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236171810,Satzanordnung für die Reproduktion eines Holzdrucks für In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236171845,Satzanordnung für die Reproduktion eines Holzdrucks für In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236171888,Notiz zum Format für In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236171896,Satzanordnung für die Reproduktion eines Holzdrucks für In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236171926,Satzanordnung für Textseiten von In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236171950,Entwurf für das Titelblatt von In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236171977,Alle guten Wünsche zum neuen Jahre sendet Ihnen J. FINK Druckerei KG Stuttgart N,040582825,Stuttgart
1236171993,Fotoabzüge und Negative für Illustrationen von Die Bildersammlung der Zehnbambushalle,968526721,Berzona
1236172027,Entwürfe und Klischeeabzüge für den Titel von Die Bildersammlung der Zehnbambushalle,968526721,Berzona
1236172051,Entwurf und Probedrucke für den Schuber von Die Bildersammlung der Zehnbambushalle,968526721,Berzona
1236172078,Klischeevorlagen für Illustrationen von Werke und Aufsätze über El Lissitzky (1890-1941),968526721,Berzona
1236172094,Reprografie und Druckklischee des Ku-Su-Drucks der Sammlung Tschichold für In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236172124,Pre-press von Landkarten des Chinas der Ming-Dynastie für In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236172132,Papiermuster und Notiz für die Einbandgestaltung von In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236172175,Satzanordnung für die Reproduktion eines Holzdrucks für In Su-Chou um 1740: 15 Ku-Su-Drucke,968526721,Berzona
1236172264,Satzvorlage für Druck mit Zitat von Jan Hus,968526721,Berzona
1236172302,Korrekturfahnen für das Titelblatt von Die Bildersammlung der Zehnbambushalle,04068038X,Zürich
1236172302,Korrekturfahnen für das Titelblatt von Die Bildersammlung der Zehnbambushalle,968526721,Berzona
1236172353,Korrekturfahne einer Werbebeilage für Die Bildersammlung der Zehnbambushalle,040046176,Basel
123617240X,Das @Meerwunder,040181189,Frankfurt am Main
123617240X,Das @Meerwunder,040057283,Berlin
1236172507,Entwürfe und Korrekturfahnen von Geschäftsdrucksachen für Rentsch AG,968526721,Berzona
1236172566,Korrigierte Reproduktion von Satzvorlage für das Titelblatt und Initialen von Der Falke und die Wölfin,968526721,Berzona
1236172620,Montierte Entwürfe für Exlibris,968526721,Berzona
1236172698,"Probedrucke, Klischee und Klischeeabzug von Titelblatt und Illustration für Gebetbuch für das Pessachfest",040046176,Basel
1236172787,Korrekturfahne für einen Briefbogen für Georg-Rentsch-Söhne,040046176,Basel
1236172795,Briefbögen und Briefumschläge für Georg-Rentsch-Söhne,040435067,Olten
1236172868,Probedrucke und Korrekturfahnen von Exlibris,968526721,Berzona
1236172914,Entwurf und Probedrucke von Schmuckrahmen für Exlibris,968526721,Berzona
1236172965,Entwurfszeichnungen von Briefbogen für Rentsch AG,968526721,Berzona
1236173015,Briefbogen und Rechnungsvordruck für Rentsch AG,040435067,Olten
1236173104,Probedruck von Titelblatt für Gebetbuch für das Pessachfest,040046176,Basel
1236173120,Ausschnitte von Schriftzug Fjord aus Schokoladenverpackungen,040046176,Basel
1236173147,Negativ der Grabinschrift für das Grabmal von Karl Heinrich Wackernagel-Hagenbach,040046176,Basel
1236173236,Korrekturfahnen für Abbildungen von Briefbogen für Lund Humphries & Co Ltd,,
1236173252,"Übersichten mit Beispieltexten der Schriften Bembo, Stempel-Garamond, Linotype-Garamond, Monotype-Garamond und j.t.",,
1236173287,Probedruck von Schutzumschlag für Towards a New Typography,040046176,Basel
1236173325,Klischeeabzug von Schriftzug für Schokoladenverpackung Fjordines Glacées,040046176,Basel
123617335X,"Um die Wahrheit zu finden, muß man der Menge den Rücken kehren",040046176,Basel
1236173384,Entwurf von Schutzumschlag für Die unsymmetrische Satzweise,968526721,Berzona
1236173422,Montierte Entwürfe von Schriftzug für Schokoladenverpackung Fjordines Glacées,040046176,Basel
1236173430,Entwurf und Klischeeabzug von Schriftzug für Schokoladenverpackung Fjordines Glacées,040046176,Basel
123617349X,Leben und Bedeutung des Schriftschneiders Jakob Sabon,040181189,Frankfurt am Main
1236173538,Korrekturfahne für eine Bibliographie von Jan Tschichold,968526721,Berzona
1236173546,Klebeentwurf der Grabinschrift für das Grabmal von Karl Heinrich Wackernagel-Hagenbach,040046176,Basel
1236173562,Beilage für The Penman's Paradise,040698408,Cannstatt
1236173651,Blindband mit Entwurfsskizzen für Symposium on Duduid's Hypothesis,040046176,Basel
1236173694,Korrekturfahne für Symposium on Duduid's Hypothesis,040046176,Basel
1236173732,Bogensignaturen und Bogenrücken-Signaturen,040046176,Basel
1236173821,Einbanddecke für Treasury of Alphabets and Lettering,040611477,Tübingen
1236173872,Neujahrswunsch [1967?] mit asiatischem Motiv,040046176,Basel
1236173910,Probedruck für den Schutzumschlag von The Penman's Paradise,040698408,Cannstatt
123617397X,Montierte Druckfahne für Buchrücken und Titelschild von Treasury of Alphabets and Lettering,040046176,Basel
1236173996,Entwurf für Buchrücken und Titelschild von Treasury of Alphabets and Lettering,040046176,Basel
1236174054,Programmheft Jahresfeier 1966 der Musik-Akademie Basel,040046176,Basel
1236174127,"Neue Zeichnungen für die SABON von Jan Tschichold für die Grade von 14 Punkt ab, Mai 1965",040046176,Basel
123617416X,Fotokopien verschiedener Alphabete unter anderem der Garamond,040046176,Basel
1236174186,Fotokopie und Reproduktion von Sabon-Entwürfen,040046176,Basel
1236174216,"Korrigierter Schutzumschlag für Meisterbuch der Schrift, 2. Auflage",040046176,Basel
1236174267,Korrekturfahnen einer Illustration für Asymmetric Typography,040046176,Basel
123617433X,Entwurf von Briefbogen für Walter de Gruyter & Co,968526721,Berzona
1236174402,Konstruktion einer harmonischen Spirale,,
1236174453,Korrekturfahne eines Klischeeabzugs für einen verkleinerten Nachdruck von Plakat Casanova für Phoebus-Palast,968526721,Berzona
1236174488,Klischeevorlagen für Illustrationen mit Buchsatzspiegeln,968526721,Berzona
123617450X,Korrekturfahnen und Probedruck für Illustration von Plakat Laster der Menschheit für Phoebus Palast,968526721,Berzona
1236174593,Satzvorlage für Illustration des Bestellscheines Vorzugs-Angebot für Die Neue Typographie,968526721,Berzona
1236174658,Entwurf für die Illustration von Schutzumschlag Mensch unterm Hammer,968526721,Berzona
1236174763,"Entwurfsskizze von Briefbogen für Jan Tschichold, Wettsteinallee 115",040046176,Basel
1236174852,"Briefbogen für Jan Tschichold Hon. R.D.I, Berzona",968526721,Berzona
1236174968,Klischeevorlage für die Abbildung einer mittelalterlichen Handschrift,968526721,Berzona
1236175026,Fotorepro und Zeitschriftenausschnitt von Plakat Casanova für Phoebus-Palast,968526721,Berzona
1236175085,Entbehrliche Photokopien einzelner Buchstaben (gewöhnliche) ab 14 P,040046176,Basel
123617514X,Probedrucke der Sabon in verschiedenen Schriftschnitten und Schriftgraden,040181189,Frankfurt am Main
1236175212,Briefumschlag Musik-Akademie,040046176,Basel
123617528X,Interpretations- und Dirigierkurs für zeitgenössische Musik,040046176,Basel
1236175441,Programmheft Jahresfeier 1965 der Musik-Akademie Basel,040046176,Basel
1236175549,Entwurf für die Illustration von Schutzumschlag Utopolis,968526721,Berzona
123617562X,Korrekturfahnen für Program of the Symposium on the Chemotherapy of Cancer,040046176,Basel
123617576X,Blindband mit Entwurfsskizzen für Program of the Symposium on the Chemotherapy of Cancer,040046176,Basel
1236175859,Probedruck für Beitrag von Jan Tschichold: Romeo und Julia,040046176,Basel
1236175956,Probedruck für eine Illustration mit der Abbildung des Neujahrswunsches 1964,040046176,Basel
1236176022,Korrekturfahnen von Titelblatt für Bakteriurie und Pyurie bei chronischen Harnwegsinfekten,040046176,Basel
1236176138,Neujahrswunsch ein gut selich iar,040046176,Basel
1236176197,Entwurf und Reprografie für einen Briefkopf für Verlagsgesellschaft Beobachter AG,040046176,Basel
1236176243,Briefbogen mit Briefkopf für Verlagsgesellschaft Beobachter AG,040046176,Basel
1236176308,Briefumschlag mit Briefkopf für Verlagsgesellschaft Beobachter AG,040046176,Basel
1236176332,Beitrag von Jan Tschichold: Romeo und Julia,040046176,Basel
1236176359,Probedruck für Beitrag von Jan Tschichold: Romeo und Julia,040046176,Basel
1236176375,Klischeevorlage für Neujahrswunsch 1964,040046176,Basel
1236176405,Briefkopf für die Verlagsgesellschaft Beobachter AG,040046176,Basel
1236176421,Programmheft 1964 - Musik des Spätmittelalters und der Renaissance,040046176,Basel
1236176456,Briefumschläge Freunde alter Musik Basel,040046176,Basel
1236176499,Programmheft 1964 - Musik um Shakespeare,040046176,Basel
1236176545,Programmheft Viertes Konzert 1964 Jean-Philippe Rameau und Jean-Marie Leclair,040046176,Basel
1236176618,"Briefumschlag mit Firmenkopf Haupt - Buchdruckerei, Buchbinderei, Kunstverlag",040046176,Basel
1236176650,Kommentierter Probedruck mit Papierprobe von Neujahrswunsch ein gut selich iar,040046176,Basel
1236176723,Probedruck von Neujahrswunsch Herzliche Glückwünsche zum neuen Jahre senden Jan und Edith Tschichold,968526721,Berzona
123617674X,Probedruck von Neujahrswunsch Fröhliche Weihnachten und alles Gute im neuen Jahre wünschen Jan und Edith Tschichold,040046176,Basel
1236176766,Probedruck von Neujahrswunsch Fröhliche Weihnachten und alles Gute im neuen Jahre wünschen Jan und Edith Tschichold,040046176,Basel
1236176812,Probedruck einer Illustration mit der Darstellung der ersten Seite von Typografische Entwurfstechnik,040046176,Basel
1236176839,Neujahrswunsch fil gvot iar,040046176,Basel
1236176863,"Montiertes Titelblatt von Schönste, liebe mich",040046176,Basel
1236176898,Probedrucke der Sabon in verschiedenen Schriftschnitten und Schriftgraden,040181189,Frankfurt am Main
123617691X,Probedruck einer Illustration mit der Darstellung des Phoebus-Plakates Kiki für Asymmetric Typography,040046176,Basel
1236176936,Klebeentwurf einer Illustration mit der Darstellung des Phoebus-Plakates Kiki für Asymmetric Typography,040046176,Basel
1236176952,Programmheft Drei Konzerte - Studienwoche für fortgeschrittene Instrumentalisten,040046176,Basel
1236176987,Neujahrswunsch ein gvot selig iar,040046176,Basel
1236177045,fil gvot iar,040046176,Basel
1236177088,Entwürfe von Illustrationen für Willkürfreie Maßverhältnisse der Buchseite und des Satzspiegels,040046176,Basel
1236177126,Korrigierte Ausschnitte aus Fotoreproduktionen und Fotokopien von Entwürfen der Sabon,040046176,Basel
1236177150,Entwürfe für die Sabon,040046176,Basel
1236177193,Entwürfe und Probedrucke für das Titelblatt einer unveröffentlichen Ausgabe von Die Bildersammlung der Zehnbambushalle,040046176,Basel
123617724X,Versandliste zu Willkürfreie Maßverhältnisse der Buchsteite und des Satzspiegels,040046176,Basel
1236177320,Korrigierte Kopien zu Verlegermarke für Office du Livre,040046176,Basel
1236177347,Kopie von Entwurf zu Verlegermarke für Office du Livre,040046176,Basel
1236177401,Kopie und Vergrößerungen von Entwürfen zu Verlegermarke für Office du Livre,040046176,Basel
1236177452,Entwurfszeichnungen auf Transparentpapier von Verlegermarke für Office du Livre,040046176,Basel
1236177509,Entwürfe von Verlegermarke für Office du Livre,040046176,Basel
1236177541,Briefbogen und Kurzbriefbogen für Office du Livre,040714446,Freiburg im Üechtland
1236177584,Durchschreibpapier der Rechnung zu Verlegermarke für Office du Livre,040046176,Basel
1236177630,Der @Villardsche Teilungskanon,040046176,Basel
1236177673,Belegexemplare vom Corporate Design für Adolf Wirz AG Werbeberatung,04068038X,Zürich
123617772X,Probedrucke für das Titelblatt von Die Bildersammlung der Zehnbambushalle,040046176,Basel
1236177762,Entwurfszeichnungen von Verlegermarke für Office du Livre,040046176,Basel
1236177800,Pobedruck von Neujahrswunsch mit Pergamentschnitt,040046176,Basel
1236177843,Entwurfszeichnung und Korrekturfahne für den Umschlag von Willkürfreie Maßverhältnisse der Buchseite und des Satzspiegels,040046176,Basel
1236177886,Willkürfreie Maßverhältnisse der Buchseite und des Satzspiegels,040046176,Basel
1236177916,Gelegenheitsdrucksachen aus fünf Jahrhunderten [Manuskript],040046176,Basel
1236177932,Briefe von Deutsches Buch- und Schriftmuseum an Jan Tschichold vom 13.2.1963 und 26.2.1963,040352064,Leipzig
1236177940,Notizen und Entwurfszeichnungen zu Illustrationen für Gelegenheitsdrucksachen aus fünf Jahrhunderten,040046176,Basel
1236177991,Versandlisten für Rezensionsexemplare,040046176,Basel
1236178025,Probedruck für das Titelblatt von Willkürfreie Maßverhältnisse der Buchseite und des Satzspiegels,040046176,Basel
1236178068,Druckfreigabe für den Umschlag von Willkürfreie Maßverhältnisse der Buchseite und des Satzspiegels,040046176,Basel
1236178106,Entwürfe und Probedrucke für Neujahrswunsch Pergamentschnitt,040046176,Basel
1236178122,Entwurf einer Illustration mit Gegenüberstellung zweier Visitenkarten,040046176,Basel
1236178157,Montierter Probedruck für einen Briefkopf für Franz Haniel AG,040046176,Basel
1236178181,Negativ für Fotokopie für einen Briefkopf für Franz Haniel AG,040046176,Basel
1236178203,Probedruck für einen Briefkopf für Franz Haniel AG,040046176,Basel
1236178246,Klischeevorlage und Klischeeabzüge von Werbeplakat zum Vortrag Kritische Bemerkungen zur gegenwärtigen Satzweise,040046176,Basel
1236178270,Entwurf für die Sabon,040046176,Basel
1236178300,Probedrucke einer 10 Punkt Garamond,040046176,Basel
1236178351,Notizen zur Schriftentwicklung von Sabon oder Garamond,040046176,Basel
1236178394,Montierte Klischeevorlagen und Notiz zur Garamond,040046176,Basel
1236178416,Studie für die Entwicklung der Sabon,040046176,Basel
1236178467,"Negativfilme für Reproduktionen von Entwürfen der Sabon, der Garamond und historischer Schrifttypen",040046176,Basel
1236178513,Klischeeabzüge von Schriftproben der Romains Paragon de Garamond und Romain Gros Text de Garamond,040046176,Basel
1236178564,Positive und Negative Fotokopien von Entwürfen der Sabon und der Garamond,040046176,Basel
1236178602,Entwurfszeichnung für eine Antiqua,040046176,Basel
1236178637,Entwürfe für die Sabon und eine Garamond,040046176,Basel
1236178645,Entwürfe für eine Antiqua und eine Halbfette,040046176,Basel
123617867X,Entwurfszeichnung von Neujahrswunsch Alles Gute im neuen Jahr wünschen Jan und Edith Tschichold,040046176,Basel
1236178726,Klischees für Vorträge,040046176,Basel
1236178769,Probedrucke von Dias für Vorträge,040046176,Basel
1236178785,Diavorlagen für Vorträge,040046176,Basel
1236178807,Diavorlage für Vorträge,040046176,Basel
1236178823,Belegexemplare vom Corporate Design für Gesellschaft zur Beförderung des Guten und Gemeinnützigen Basel,040046176,Basel
1236178831,"Korrigierter Probedruck von Briefbogen für Jan Tschichold, Wettsteinallee 115",040046176,Basel
123617884X,Grußkarte Mit freundlichen Grüßen,040046176,Basel
1236178866,Papiermuster für Druck von Geschichte der Schrift in Bildern,,
1236178874,Montierte Klischeevorlagen für Illustrationen der Romains Paragon de Garamond und Romain Gros Text de Garamond,040046176,Basel
1236178904,Klebeentwürfe einer Buchillustration über Seitenverhältnisse,040046176,Basel
1236178920,Entwurf und Klischeeabzug von Firmenzeichen für Gesellschaft zur Beförderung des Guten und Gemeinnützigen Basel,040046176,Basel
123617898X,Klischeeabzug für den Buchtitel von Geschichte der Schrift in Bildern,040046176,Basel
1236179013,Entwurf für den Schutzumschlag von Geschichte der Schrift in Bildern,040046176,Basel
1236179056,Probedruck ohne Titel für den Schutzumschlag von Geschichte der Schrift in Bildern,040231186,Hamburg
1236179080,Korrekturfahnen des Textes der ersten Auflage und montierte Seiten zu Geschichte der Schrift in Bildern,040046176,Basel
1236179110,"Probedrucke für Titelblatt, Impressum und Vorwort von Geschichte der Schrift in Bildern",,
1236179153,Typographischer Entwurf mit montierten Buchstaben zu Geschichte der Schrift in Bildern,040046176,Basel
1236179226,Papiermuster mit Notizen Tschicholds für Bildtafeldruck von Geschichte der Schrift mit Bildern,040231186,Hamburg
